# DIGITAL FOREST TWIN - ECOSENSE IMPORT FILE
# Generated: 2026-02-04 (regenerated with fixes)
# Source: EcoSense raw data (ecosense_250911.csv)
# Records: 1504
#
# FIXES APPLIED:
# - LocationID set to 5 (Ecosense_MixedPlot) — was empty
# - 2 rows with valid coords but unknown species included (NULL SpeciesID)
# - Species abbreviations (BE, DF) properly mapped
#
# REQUIRED FIELDS: LocationID, Latitude, Longitude
# All coordinates in WGS84 (EPSG:4326), transformed from EPSG:32632
#
LocationID,PlotID,CampaignID,SpeciesID,VariantTypeID,DataSourceType,Latitude,Longitude,Easting_32632,Northing_32632,SourceCRS,DBH_cm,Height_m,TreeStatusID,CrownWidth_m,CrownBaseHeight_m,Age_years,HealthScore,TaperTypeID,StraightnessTypeID,BranchingPatternID,BarkCharacteristicID,FieldNotes,MeasurementDate
5,,,1,1,field,48.26734103904418,7.877202958364934,416678.631160059,5346624.0507305,32632,9.87,,,,,,,,,,,TreeID: 15_40 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_40 | Elevation: 523.161987304688m,2025-09-11
5,,,1,1,field,48.26734541787964,7.877184929522408,416677.3004,5346624.557,32632,11.14,26.41489212,,,,,,,,,,TreeID: 15_41 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_41 | Elevation: 523.040344238281m,2025-09-11
5,,,1,1,field,48.26735683229342,7.877170723345661,416676.264749042,5346625.84111569,32632,6.37,,,,,,,,,,,TreeID: 15_43 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_43 | Elevation: 522.901489257812m,2025-09-11
5,,,1,1,field,48.26735292541054,7.877164209201941,416675.774998214,5346625.41394137,32632,18.78,,,,,,,,,,,TreeID: 15_42 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_42 | Elevation: 522.839050292969m,2025-09-11
5,,,7,1,field,48.26737357675685,7.877176472477184,416676.7186,5346627.696,32632,53.79,29.84540368,,,,,,,,,,TreeID: 15_44 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_44 | Elevation: 523.052124023438m,2025-09-11
5,,,1,1,field,48.2673577515418,7.87708162414052,416669.6544,5346626.04,32632,9.23,25.70132246,,,,,,,,,,TreeID: 15_45 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_45 | Elevation: 522.405700683594m,2025-09-11
5,,,1,1,field,48.2673577515418,7.87708162414052,416669.6544,5346626.04,32632,8.91,25.70132246,,,,,,,,,,TreeID: 15_46 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_46 | Elevation: 522.405700683594m,2025-09-11
5,,,1,1,field,48.26733383782456,7.877089015282937,416670.164,5346623.374,32632,36.29,28.13706182,,,,,,,,,,TreeID: 15_47 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_47 | Elevation: 522.640563964844m,2025-09-11
5,,,1,1,field,48.26733031053473,7.877068698452111,416668.6506,5346623.004,32632,19.1,25.67550572,,,,,,,,,,TreeID: 15_48 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_48 | Elevation: 522.42333984375m,2025-09-11
5,,,2,1,field,48.2672903030882,7.877057852497149,416667.7807,5346618.569,32632,51.88,26.78215867,,,,,,,,,,TreeID: 15_49 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_49 | Elevation: 522.719970703125m,2025-09-11
5,,,1,1,field,48.26728882236165,7.877009414266513,416664.1838,5346618.457,32632,14.32,25.68541302,,,,,,,,,,TreeID: 15_50 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_50 | Elevation: 522.355834960938m,2025-09-11
5,,,1,1,field,48.267308601803336,7.877130519438484,416673.2029,5346620.524,32632,12.41,27.18281543,,,,,,,,,,TreeID: 15_51 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_51 | Elevation: 522.923156738281m,2025-09-11
5,,,1,1,field,48.267321743968935,7.877176339932657,416676.6245,5346621.935,32632,26.74,26.61737659,,,,,,,,,,TreeID: 15_52 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_52 | Elevation: 523.190734863281m,2025-09-11
5,,,1,1,field,48.26731358648186,7.877228218111597,416680.461,5346620.972,32632,29.6,27.67717109,,,,,,,,,,TreeID: 15_53 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_53 | Elevation: 523.447631835938m,2025-09-11
5,,,1,1,field,48.26726130162402,7.877197453085282,416678.093,5346615.194,32632,41.38,27.45278195,,,,,,,,,,TreeID: 15_56 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_56 | Elevation: 523.618041992188m,2025-09-11
5,,,1,1,field,48.26726873297452,7.877231529281337,416680.6338,5346615.983,32632,8.28,26.81620847,,,,,,,,,,TreeID: 15_57 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_57 | Elevation: 523.646728515625m,2025-09-11
5,,,1,1,field,48.26725290198386,7.877172937538886,416676.2601,5346614.287,32632,11.78,26.87250342,,,,,,,,,,TreeID: 15_55 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_55 | Elevation: 523.514221191406m,2025-09-11
5,,,1,1,field,48.26730960154412,7.87727804685596,416684.1522,5346620.475,32632,11.78,25.70557148,,,,,,,,,,TreeID: 15_54 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_54 | Elevation: 523.608581542969m,2025-09-11
5,,,1,1,field,48.26726801258489,7.877260948983539,416682.8158,5346615.871,32632,9.87,28.4955504,,,,,,,,,,TreeID: 15_58 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_58 | Elevation: 523.767028808594m,2025-09-11
5,,,1,1,field,48.26725069036622,7.87728459148597,416684.5421,5346613.92,32632,37.88,27.85313024,,,,,,,,,,TreeID: 15_59 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_59 | Elevation: 524.020385742188m,2025-09-11
5,,,1,1,field,48.26723722033906,7.877258630560953,416682.5937,5346612.451,32632,32.15,26.64650348,,,,,,,,,,TreeID: 15_60 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_60 | Elevation: 523.890747070312m,2025-09-11
5,,,1,1,field,48.26724727902736,7.87735539056418,416689.7904,5346613.464,32632,34.06,28.72789618,,,,,,,,,,TreeID: 15_61 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_61 | Elevation: 524.232727050781m,2025-09-11
5,,,1,1,field,48.2672964002564,7.877406771408688,416693.6831,5346618.868,32632,31.19,26.95107969,,,,,,,,,,TreeID: 15_62 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_62 | Elevation: 524.331237792969m,2025-09-11
5,,,1,1,field,48.26731018560429,7.877381174262021,416691.806,5346620.428,32632,32.79,25.67684447,,,,,,,,,,TreeID: 15_63 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_63 | Elevation: 524.148803710938m,2025-09-11
5,,,1,1,field,48.26731963610261,7.877381552109598,416691.8494,5346621.478,32632,15.6,25.03905417,,,,,,,,,,TreeID: 15_64 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_64 | Elevation: 524.100341796875m,2025-09-11
5,,,3,1,field,48.26735566001396,7.877384324692606,416692.1137,5346625.479,32632,58.89,31.78894267,,,,,,,,,,TreeID: 15_65 | Plot: 15 | QR: https://dt.unr.uni-freiburg.de/ecosense/15_65 | Elevation: 524.10498046875m,2025-09-11
5,,,1,1,field,48.26759687304067,7.878291722288187,416759.841305701,5346651.30520788,32632,13.05,,,,,,,,,,,TreeID: 13_101 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_101 | Elevation: 523.946899414062m,2025-09-11
5,,,7,1,field,48.26761521482494,7.878296322988374,416760.212499792,5346653.33888388,32632,55.7,,,,,,,,,,,TreeID: 13_102 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_102 | Elevation: 524.113464355469m,2025-09-11
5,,,1,1,field,48.26761994241375,7.878309556490483,416761.2022,5346653.85,32632,12.73,30.7064173,,,,,,,,,,TreeID: 13_103 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_103 | Elevation: 523.943603515625m,2025-09-11
5,,,1,1,field,48.26758165199379,7.878323456542495,416762.1715,5346649.579,32632,25.15,27.97602571,,,,,,,,,,TreeID: 13_104 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_104 | Elevation: 523.822509765625m,2025-09-11
5,,,1,1,field,48.26756797136783,7.878318334506298,416761.769189378,5346648.06397061,32632,5.41,,,,,,,,,,,TreeID: 13_105 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_105 | Elevation: 523.846862792969m,2025-09-11
5,,,1,1,field,48.267542534799816,7.878281195630002,416758.9719,5346645.277,32632,33.1,27.97597841,,,,,,,,,,TreeID: 13_106 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_106 | Elevation: 524.065490722656m,2025-09-11
5,,,1,1,field,48.267563247630505,7.878244493886664,416756.282,5346647.619,32632,10.19,28.24263773,,,,,,,,,,TreeID: 13_107 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_107 | Elevation: 524.158203125m,2025-09-11
5,,,1,1,field,48.26754199991223,7.878215301506637,416754.0812,5346645.289,32632,40.74,28.26907669,,,,,,,,,,TreeID: 13_108 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_108 | Elevation: 524.37939453125m,2025-09-11
5,,,1,1,field,48.26747727016975,7.878191672268261,416752.2226,5346638.12,32632,9.23,27.15274964,,,,,,,,,,TreeID: 13_109 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_109 | Elevation: 524.388366699219m,2025-09-11
5,,,1,1,field,48.26742819529209,7.878199180309338,416752.700044769,5346632.6572521,32632,13.69,,,,,,,,,,,TreeID: 13_111 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_111 | Elevation: 524.358154296875m,2025-09-11
5,,,1,1,field,48.26739736028751,7.878207464336947,416753.2647,5346629.221,32632,44.56,29.18796623,,,,,,,,,,TreeID: 13_112 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_112 | Elevation: 524.314147949219m,2025-09-11
5,,,1,1,field,48.26739103920331,7.878284395346762,416758.9633,5346628.435,32632,30.72,28.92223895,,,,,,,,,,TreeID: 13_113 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_113 | Elevation: 523.997436523438m,2025-09-11
5,,,1,1,field,48.267451538328025,7.878253404474048,416756.7618,5346635.193,32632,45.52,29.44772474,,,,,,,,,,TreeID: 13_114 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_114 | Elevation: 524.1875m,2025-09-11
5,,,1,1,field,48.26781987062184,7.878237955785289,416756.213622567,5346676.14938879,32632,6.53,,,,,,,,,,,TreeID: 13_9 | Plot: 13 | QR: https://dt.unr.uni-freiburg.de/ecosense/13_9 | Elevation: 523.632141113281m,2025-09-11
5,,,1,1,field,48.2673421097221,7.878395581482726,416767.1347,5346622.876,32632,49.02,32.06558753,,,,,,,,,,TreeID: 18_1 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_1 | Elevation: 523.58740234375m,2025-09-11
5,,,1,1,field,48.26729801572212,7.878455545643222,416771.5129,5346617.91,32632,38.2,30.04503128,,,,,,,,,,TreeID: 18_2 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_2 | Elevation: 522.931640625m,2025-09-11
5,,,1,1,field,48.2673009023129,7.878496906725123,,,32632,8.75,30.79054091,,,,,,,,,,Elevation: 522.8544921875m,2025-09-11
5,,,1,1,field,48.26733905104143,7.878512693333194,416775.82033285,5346622.40906523,32632,13.69,,,,,,,,,,,TreeID: 18_3 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_3 | Elevation: 522.729858398438m,2025-09-11
5,,,1,1,field,48.2673362341571,7.878575394931895,416780.4687,5346622.028,32632,39.47,30.71665605,,,,,,,,,,TreeID: 18_4 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_4 | Elevation: 522.191711425781m,2025-09-11
5,,,1,1,field,48.26731460675296,7.87856722483491,416779.8273,5346619.633,32632,12.73,31.56923847,,,,,,,,,,TreeID: 18_5 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_5 | Elevation: 522.173583984375m,2025-09-11
5,,,1,1,field,48.2672934495481,7.878536664528424,416777.525135742,5346617.31453436,32632,53.79,,,,,,,,,,,TreeID: 18_6 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_6 | Elevation: 522.523864746094m,2025-09-11
5,,,1,1,field,48.26730278367175,7.878712875361257,416790.6165,5346618.161,32632,44.88,30.83992008,,,,,,,,,,TreeID: 18_7 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_7 | Elevation: 521.028930664062m,2025-09-11
5,,,1,1,field,48.26729567419877,7.878680392798608,416788.1945,5346617.406,32632,20.05,30.42427057,,,,,,,,,,TreeID: 18_8 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_8 | Elevation: 521.380432128906m,2025-09-11
5,,,1,1,field,48.267290936980125,7.878683589107659,416788.424,5346616.876,32632,10.03,30.31370024,,,,,,,,,,TreeID: 18_9 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_9 | Elevation: 521.315368652344m,2025-09-11
5,,,1,1,field,48.267244979413135,7.878702851394772,416789.7788,5346611.747,32632,12.73,29.00075388,,,,,,,,,,TreeID: 18_10 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_10 | Elevation: 520.960815429688m,2025-09-11
5,,,1,1,field,48.26723125723486,7.878700820311342,416789.6058,5346610.224,32632,37.24,28.53121262,,,,,,,,,,TreeID: 18_11 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_11 | Elevation: 520.9970703125m,2025-09-11
5,,,1,1,field,48.26720948379175,7.878728416421416,416791.6183,5346607.774,32632,21.96,27.73005985,,,,,,,,,,TreeID: 18_12 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_12 | Elevation: 520.791442871094m,2025-09-11
5,,,1,1,field,48.267247927169926,7.878633326573445,416784.6243,5346612.15,32632,39.79,28.95809831,,,,,,,,,,TreeID: 18_13 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_13 | Elevation: 521.714172363281m,2025-09-11
5,,,1,1,field,48.26724997815553,7.878612998123622,416783.1191,5346612.4,32632,14.64,30.26686596,,,,,,,,,,TreeID: 18_14 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_14 | Elevation: 521.822998046875m,2025-09-11
5,,,1,1,field,48.26724251130739,7.878545721170147,416778.1145,5346611.643,32632,20.69,29.59682342,,,,,,,,,,TreeID: 18_15 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_15 | Elevation: 522.296752929688m,2025-09-11
5,,,1,1,field,48.26722092809687,7.878509797008695,416775.4136,5346609.283,32632,15.6,31.26496541,,,,,,,,,,TreeID: 18_16 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_16 | Elevation: 522.553466796875m,2025-09-11
5,,,1,1,field,48.267226194852526,7.878453892522461,416771.2736,5346609.929,32632,44.56,29.65238366,,,,,,,,,,TreeID: 18_17 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_17 | Elevation: 523.055053710938m,2025-09-11
5,,,1,1,field,48.26724603320639,7.878357052137699,416764.1195,5346612.239,32632,48.38,29.78631532,,,,,,,,,,TreeID: 18_18 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_18 | Elevation: 523.823547363281m,2025-09-11
5,,,1,1,field,48.26723306205506,7.878319562298802,416761.316395015,5346610.83792288,32632,9.71,29.25605698,,,,,,,,,,TreeID: 18_19 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_19 | Elevation: 523.779235839844m,2025-09-11
5,,,1,1,field,48.267208007691885,7.878356605455548,416764.0246,5346608.013,32632,8.91,28.9268667,,,,,,,,,,TreeID: 18_20 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_20 | Elevation: 523.566162109375m,2025-09-11
5,,,1,1,field,48.26720659716473,7.878397392102366,416767.049,5346607.812,32632,15.92,28.31137224,,,,,,,,,,TreeID: 18_21 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_21 | Elevation: 523.390075683594m,2025-09-11
5,,,1,1,field,48.26718870183212,7.878364149831081,416764.5531,5346605.859,32632,17.83,28.27180355,,,,,,,,,,TreeID: 18_22 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_22 | Elevation: 523.5m,2025-09-11
5,,,1,1,field,48.2671686504667,7.878346919366574,416763.2419,5346603.649,32632,37.88,29.21888751,,,,,,,,,,TreeID: 18_23 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_23 | Elevation: 523.59814453125m,2025-09-11
5,,,1,1,field,48.26711257903339,7.878330997361595,416761.9693,5346597.434,32632,9.23,26.92322189,,,,,,,,,,TreeID: 18_24 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_24 | Elevation: 523.523803710938m,2025-09-11
5,,,1,1,field,48.26712209888063,7.878311738517624,416760.5556,5346598.513,32632,41.06,29.90256139,,,,,,,,,,TreeID: 18_25 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_25 | Elevation: 523.776306152344m,2025-09-11
5,,,1,1,field,48.26711820829765,7.878279060353364,416758.1243,5346598.116,32632,7.8,29.41976901,,,,,,,,,,TreeID: 18_26 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_26 | Elevation: 523.782165527344m,2025-09-11
5,,,1,1,field,48.26711111387662,7.878257355448321,416756.5021,5346597.351,32632,6.37,29.65890726,,,,,,,,,,TreeID: 18_27 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_27 | Elevation: 523.863708496094m,2025-09-11
5,,,1,1,field,48.26709185986998,7.878278514485427,416758.041,5346595.188,32632,46.15,29.87513849,,,,,,,,,,TreeID: 18_28 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_28 | Elevation: 523.872375488281m,2025-09-11
5,,,1,1,field,48.267166280023964,7.878429182623887,416769.342637302,5346603.29633766,32632,6.68,,,,,,,,,,,TreeID: 18_29 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_29 | Elevation: 522.981506347656m,2025-09-11
5,,,1,1,field,48.26718428680135,7.878469551929335,416772.3676,5346605.254,32632,22.6,28.87729774,,,,,,,,,,TreeID: 18_30 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_30 | Elevation: 522.769348144531m,2025-09-11
5,,,1,1,field,48.267186244675045,7.878516239953524,416775.8354,5346605.421,32632,7.48,30.05071026,,,,,,,,,,TreeID: 18_31 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_31 | Elevation: 522.380187988281m,2025-09-11
5,,,1,1,field,48.26716064720828,7.878542876774276,416777.7705,5346602.547,32632,8.91,30.50315199,,,,,,,,,,TreeID: 18_32 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_32 | Elevation: 522.20556640625m,2025-09-11
5,,,7,1,field,48.267170244075466,7.878574866850267,416780.16,5346603.579,32632,51.88,32.07679885,,,,,,,,,,TreeID: 18_33 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_33 | Elevation: 522.116027832031m,2025-09-11
5,,,1,1,field,48.26718296010591,7.878584432587775,416780.8905,5346604.982,32632,10.5,29.58240168,,,,,,,,,,TreeID: 18_34 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_34 | Elevation: 521.978210449219m,2025-09-11
5,,,1,1,field,48.26718934942036,7.878604546666558,416782.393497703,5346605.67035971,32632,5.73,,,,,,,,,,,TreeID: 18_35 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_35 | Elevation: 521.723205566406m,2025-09-11
5,,,1,1,field,48.267176187012986,7.878626111385064,416783.9724,5346604.184,32632,27.37,28.54606966,,,,,,,,,,TreeID: 18_36 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_36 | Elevation: 521.619079589844m,2025-09-11
5,,,1,1,field,48.26717611751817,7.878664830192649,416786.845529606,5346604.13430597,32632,6.68,,,,,,,,,,,TreeID: 18_37 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_37 | Elevation: 521.223571777344m,2025-09-11
5,,,1,1,field,48.26717038491149,7.878717541233033,416790.7478,5346603.44,32632,18.14,25.1111257,,,,,,,,,,TreeID: 18_38 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_38 | Elevation: 520.718444824219m,2025-09-11
5,,,1,1,field,48.26712508773858,7.878646762314379,416785.4219,5346598.482,32632,53.79,29.57944465,,,,,,,,,,TreeID: 18_39 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_39 | Elevation: 521.326293945312m,2025-09-11
5,,,1,1,field,48.26713657366477,7.87863167434131,416784.3209,5346599.775,32632,15.28,28.8421477,,,,,,,,,,TreeID: 18_40 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_40 | Elevation: 521.449829101562m,2025-09-11
5,,,1,1,field,48.26714451218661,7.878589567156299,416781.2091,5346600.703,32632,13.05,29.55907235,,,,,,,,,,TreeID: 18_41 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_41 | Elevation: 521.819946289062m,2025-09-11
5,,,1,1,field,48.26716063495173,7.878592893333226,416781.482106352,5346602.49141782,32632,6.05,,,,,,,,,,,TreeID: 18_42 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_42 | Elevation: 521.865905761719m,2025-09-11
5,,,1,1,field,48.26712682683746,7.878565856971456,416779.4209,5346598.763,32632,6.21,27.83202682,,,,,,,,,,TreeID: 18_43 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_43 | Elevation: 521.964538574219m,2025-09-11
5,,,1,1,field,48.26713720367172,7.87854057166655,416777.561377133,5346599.94378164,32632,8.28,,,,,,,,,,,TreeID: 18_44 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_44 | Elevation: 522.166748046875m,2025-09-11
5,,,1,1,field,48.267146876861446,7.878476857494555,416772.848984324,5346601.08801581,32632,17.67,,,,,,,,,,,TreeID: 18_45 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_45 | Elevation: 522.778015136719m,2025-09-11
5,,,7,1,field,48.26712266231346,7.87848755897301,416773.6038,5346598.385,32632,47.75,32.12169523,,,,,,,,,,TreeID: 18_46 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_46 | Elevation: 522.774658203125m,2025-09-11
5,,,1,1,field,48.26711446076233,7.87844919542967,416770.7436,5346597.515,32632,8.59,29.22129867,,,,,,,,,,TreeID: 18_47 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_47 | Elevation: 522.797546386719m,2025-09-11
5,,,1,1,field,48.26707373764119,7.878431375643082,416769.3551,5346593.008,32632,8.91,32.60041939,,,,,,,,,,TreeID: 18_48 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_48 | Elevation: 522.857604980469m,2025-09-11
5,,,1,1,field,48.26707373764119,7.878431375643082,416769.3551,5346593.008,32632,8.59,32.60041939,,,,,,,,,,TreeID: 18_49 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_49 | Elevation: 522.857604980469m,2025-09-11
5,,,1,1,field,48.26705783190532,7.878408408187444,416767.6249,5346591.265,32632,30.24,29.8921638,,,,,,,,,,TreeID: 18_50 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_50 | Elevation: 523.028015136719m,2025-09-11
5,,,7,1,field,48.267038330221226,7.87844845189928,416770.5648,5346589.054,32632,65.89,34.3081127,,,,,,,,,,TreeID: 18_51 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_51 | Elevation: 522.96875m,2025-09-11
5,,,1,1,field,48.26708103800611,7.878483421808499,416773.2292,5346593.763,32632,38.83,28.26290078,,,,,,,,,,TreeID: 18_52 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_52 | Elevation: 522.642456054688m,2025-09-11
5,,,1,1,field,48.26707047770799,7.878500244070288,416774.4604,5346592.571,32632,7.96,27.02654441,,,,,,,,,,TreeID: 18_53 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_53 | Elevation: 522.426696777344m,2025-09-11
5,,,1,1,field,48.26703943255408,7.878530456242688,416776.651978519,5346589.08762066,32632,35.33,,,,,,,,,,,TreeID: 18_54 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_54 | Elevation: 522.18017578125m,2025-09-11
5,,,1,1,field,48.26706130243442,7.878575129413853,416780.0026,5346591.47,32632,29.92,28.86406603,,,,,,,,,,TreeID: 18_55 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_55 | Elevation: 521.882080078125m,2025-09-11
5,,,1,1,field,48.26708265764432,7.878580297671737,416780.4208,5346593.838,32632,11.14,28.27163293,,,,,,,,,,TreeID: 18_56 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_56 | Elevation: 521.697570800781m,2025-09-11
5,,,1,1,field,48.267034301386985,7.878617444729155,416783.0989,5346588.423,32632,37.24,29.21754089,,,,,,,,,,TreeID: 18_57 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_57 | Elevation: 521.348999023438m,2025-09-11
5,,,1,1,field,48.267007035093535,7.878625183357802,416783.6289,5346585.384,32632,38.67,27.83683849,,,,,,,,,,TreeID: 18_58 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_58 | Elevation: 521.177673339844m,2025-09-11
5,,,1,1,field,48.26703446775136,7.878647800289109,416785.351799504,5346588.40858646,32632,8.44,,,,,,,,,,,TreeID: 18_59 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_59 | Elevation: 520.995544433594m,2025-09-11
5,,,1,1,field,48.2670511126851,7.878648398290447,416785.4232,5346590.258,32632,16.87,27.61651653,,,,,,,,,,TreeID: 18_60 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_60 | Elevation: 521.068603515625m,2025-09-11
5,,,1,1,field,48.26704383531003,7.87868080734836,416787.8164,5346589.414,32632,14.96,26.69671792,,,,,,,,,,TreeID: 18_61 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_61 | Elevation: 520.7744140625m,2025-09-11
5,,,1,1,field,48.267041194565465,7.878719080615185,416790.6523,5346589.079,32632,13.05,25.78678592,,,,,,,,,,TreeID: 18_62 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_62 | Elevation: 520.505004882812m,2025-09-11
5,,,1,1,field,48.26702189978634,7.878702853612116,416789.4168,5346586.952,32632,21.8,26.82541681,,,,,,,,,,TreeID: 18_63 | Plot: 18 | QR: https://dt.unr.uni-freiburg.de/ecosense/18_63 | Elevation: 520.554016113281m,2025-09-11
