# DIGITAL FOREST TWIN - MATHISLE IMPORT FILE
# Generated: 2026-01-19 14:43:20
# Source: Mathisle raw data
# Records: 724
#
# REQUIRED FIELDS: LocationID, SpeciesID, Latitude, Longitude
# All coordinates in WGS84 (EPSG:4326)
#
LocationID,SpeciesID,VariantTypeID,Latitude,Longitude,DBH_cm,Height_m,TreeStatusID,CrownWidth_m,CrownBaseHeight_m,Age_years,HealthScore,TaperTypeID,StraightnessTypeID,BranchingPatternID,BarkCharacteristicID,FieldNotes,MeasurementDate
,4,1,47.8845734583333,8.08784112666667,9.87,,1,,,,,,,,,TreeID: 634 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/634,2025-04-10
,4,1,47.884278565,8.08878129666667,8.28,,1,,,,,,,,,TreeID: 841 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/841,2025-04-13
,4,1,47.8842711783333,8.08875816,10.82,,1,,,,,,,,,TreeID: 842 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/842,2025-04-13
,4,1,47.8842495583333,8.08874267833333,15.28,,1,,,,,,,,,TreeID: 843 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/843,2025-04-13
,4,1,47.8850676316667,8.088274645,8.28,,1,,,,,,,,,TreeID: 103 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/103,2025-02-12
,4,1,47.88431656,8.08844697166667,11.14,,1,,,,,,,,,TreeID: 805 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/805,2025-04-13
,4,1,47.885113135,8.08834619833333,7.0,,1,,,,,,,,,TreeID: 105 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/105,2025-02-12
,4,1,47.88456951,8.087793915,7.0,,1,,,,,,,,,TreeID: 641 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/641,2025-04-10
,4,1,47.884288175,8.08851299833334,13.21,,1,,,,,,,,,TreeID: 848 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/848,2025-04-13
,4,1,47.8842776466667,8.08846467833333,7.0,,1,,,,,,,,,TreeID: 849 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/849,2025-04-13
,4,1,47.8850602683333,8.08822015,8.28,,1,,,,,,,,,TreeID: 173 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/173,2025-02-12
,4,1,47.8842812433333,8.08844113833333,7.0,,1,,,,,,,,,TreeID: 851 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/851,2025-04-13
,4,1,47.8845332183333,8.08799120333333,11.46,,1,,,,,,,,,TreeID: 646 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/646,2025-04-10
,4,1,47.8845532333333,8.08814203,63.34,,1,,,,,,,,,TreeID: 648 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/648,2025-04-10
,4,1,47.8848780016667,8.08793251666667,7.32,,1,,,,,,,,,TreeID: 371 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/371,2025-03-05
,4,1,47.8846320566667,8.08817774666666,39.15,,1,,,,,,,,,TreeID: 571 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/571,2025-03-27
,4,1,47.8846431833333,8.08817942333333,47.11,,1,,,,,,,,,TreeID: 572 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/572,2025-03-27
,4,1,47.8845323983333,8.08816323166667,8.28,,1,,,,,,,,,TreeID: 694 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/694,2025-04-10
,4,1,47.8845279516667,8.08798706833333,12.73,,1,,,,,,,,,TreeID: 695 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/695,2025-04-10
,4,1,47.8845155416667,8.08799219833334,11.46,,1,,,,,,,,,TreeID: 696 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/696,2025-04-10
,4,1,47.88451975,8.08797587666667,8.28,,1,,,,,,,,,TreeID: 697 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/697,2025-04-10
,4,1,47.8845012866667,8.08792910666667,10.5,,1,,,,,,,,,TreeID: 698 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/698,2025-04-10
,4,1,47.8846147116667,8.08770055833333,7.32,,1,,,,,,,,,TreeID: 578 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/578,2025-03-27
,4,1,47.8845615816667,8.08773898333333,9.07,,1,,,,,,,,,TreeID: 700 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/700,2025-04-10
,4,1,47.88485141,8.08850899666667,9.87,,1,,,,,,,,,TreeID: 360 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/360,2025-03-05
,4,1,47.88427573,8.08795047666667,76.08,,1,,,,,,,,,TreeID: 775 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/775,2025-04-11
,4,1,47.8844203866667,8.08774205333333,6.68,,1,,,,,,,,,TreeID: 703 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/703,2025-04-10
,4,1,47.8845636733333,8.08814984666667,68.12,,1,,,,,,,,,TreeID: 583 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/583,2025-03-27
,4,1,47.8847776166667,8.088073025,6.68,,1,,,,,,,,,TreeID: 478 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/478,2025-03-26
,4,1,47.8844421,8.08783349166667,9.55,,1,,,,,,,,,TreeID: 706 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/706,2025-04-10
,4,1,47.8844416583333,8.08782307166667,7.32,,1,,,,,,,,,TreeID: 707 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/707,2025-04-10
,4,1,47.8844139466667,8.08788099833333,7.64,,1,,,,,,,,,TreeID: 708 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/708,2025-04-10
,4,1,47.884473565,8.08799664333333,10.03,,1,,,,,,,,,TreeID: 709 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/709,2025-04-10
,4,1,47.884478395,8.08802116333333,12.89,,1,,,,,,,,,TreeID: 710 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/710,2025-04-10
,4,1,47.8845711633333,8.08861088833334,56.66,,1,,,,,,,,,TreeID: 590 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/590,2025-03-27
,4,1,47.8849158016667,8.08836521166667,7.0,,1,,,,,,,,,TreeID: 328 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/328,2025-03-05
,4,1,47.8843343466667,8.08825225,13.37,,1,,,,,,,,,TreeID: 786 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/786,2025-04-11
,4,1,47.8846102416667,8.08802266,46.79,,1,,,,,,,,,TreeID: 632 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/632,2025-04-10
,4,1,47.8845806183333,8.08787178166667,9.87,,1,,,,,,,,,TreeID: 633 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/633,2025-04-10
,4,1,47.8849259783333,8.08824152333333,9.23,,1,,,,,,,,,TreeID: 325 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/325,2025-03-05
,4,1,47.88431569,8.08833633333333,7.64,,1,,,,,,,,,TreeID: 790 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/790,2025-04-11
,4,1,47.8843000333333,8.08834268666667,8.91,,1,,,,,,,,,TreeID: 791 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/791,2025-04-11
,4,1,47.8842848566667,8.08835025333334,10.5,,1,,,,,,,,,TreeID: 792 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/792,2025-04-11
,4,1,47.88452038,8.088979955,75.76,,1,,,,,,,,,TreeID: 599 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/599,2025-03-27
,4,1,47.8846241983333,8.08883963833334,13.21,,1,,,,,,,,,TreeID: 560 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/560,2025-03-27
,4,1,47.884410705,8.08828671166667,23.87,,1,,,,,,,,,TreeID: 719 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/719,2025-04-10
,4,1,47.8848939366667,8.08834097333333,11.14,,1,,,,,,,,,TreeID: 365 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/365,2025-03-05
,4,1,47.8845747016667,8.08903020833333,74.8,,1,,,,,,,,,TreeID: 602 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/602,2025-04-10
,4,1,47.8844544616667,8.08844675666667,6.84,,1,,,,,,,,,TreeID: 725 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/725,2025-04-10
,4,1,47.8846596133333,8.08780069666667,9.23,,1,,,,,,,,,TreeID: 524 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/524,2025-03-27
,4,1,47.88505661,8.08821106333333,11.14,,1,,,,,,,,,TreeID: 172 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/172,2025-02-12
,4,1,47.8845139416667,8.08847995166667,38.83,,1,,,,,,,,,TreeID: 687 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/687,2025-04-10
,4,1,47.885146095,8.08913768666667,14.32,,1,,,,,,,,,TreeID: 2.0 | Plot: Mathisle | Species: 2 Fir (Abies alba ),2025-02-06
,4,1,47.8844830866667,8.08831258166667,43.29,,1,,,,,,,,,TreeID: 689 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/689,2025-04-10
,4,1,47.884940845,8.08842196333334,9.55,,1,,,,,,,,,TreeID: 256 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/256,2025-03-05
,4,1,47.8849115616667,8.08818099666667,9.23,,1,,,,,,,,,TreeID: 369 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/369,2025-03-05
,4,1,47.8845786033333,8.088969675,24.51,,1,,,,,,,,,TreeID: 611 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/611,2025-04-10
,4,1,47.8845945316667,8.08885371333333,58.89,,1,,,,,,,,,TreeID: 612 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/612,2025-04-10
,4,1,47.8848771816667,8.08830895333333,9.87,,1,,,,,,,,,TreeID: 366 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/366,2025-03-05
,4,1,47.8846985983333,8.08803482666667,56.98,,1,,,,,,,,,TreeID: 521 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/521,2025-03-26
,4,1,47.8848939383333,8.08840340666667,13.69,,1,,,,,,,,,TreeID: 364 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/364,2025-03-05
,4,1,47.8847303533333,8.08778761333333,7.96,,1,,,,,,,,,TreeID: 471 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/471,2025-03-26
,4,1,47.8848634783333,8.088422935,7.96,,1,,,,,,,,,TreeID: 362 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/362,2025-03-05
,4,1,47.884697315,8.08791907833333,7.8,,1,,,,,,,,,TreeID: 473 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/473,2025-03-26
,4,1,47.8847226983333,8.08847991,77.99,,1,,,,,,,,,TreeID: 514 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/514,2025-03-26
,4,1,47.8849679283333,8.08836889666667,12.57,,1,,,,,,,,,TreeID: 252 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/252,2025-03-05
,4,1,47.8849470183333,8.08838925666667,8.43,,1,,,,,,,,,TreeID: 254 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/254,2025-03-05
,4,1,47.885117585,8.08839315833333,10.34,,1,,,,,,,,,TreeID: 41 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/41,2025-02-06
,4,1,47.8851003316667,8.08825083666667,7.32,,1,,,,,,,,,TreeID: 141 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/141,2025-02-12
,4,1,47.8843189216667,8.089059135,10.19,,1,,,,,,,,,TreeID: 746 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/746,2025-04-10
,4,1,47.88493131,8.08847078333333,6.68,,1,,,,,,,,,TreeID: 334 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/334,2025-03-05
,4,1,47.8847495766667,8.08826455,9.23,,1,,,,,,,,,TreeID: 481 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/481,2025-03-26
,4,1,47.884593445,8.08774011666667,8.43,,1,,,,,,,,,TreeID: 640 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/640,2025-04-10
,4,1,47.8850082083333,8.08868693666667,8.28,,1,,,,,,,,,TreeID: 209 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/209,2025-02-13
,4,1,47.8846205183333,8.08824352166667,63.02,,1,,,,,,,,,TreeID: 629 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/629,2025-04-10
,4,1,47.8844048933333,8.08895267166667,9.55,,1,,,,,,,,,TreeID: 752 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/752,2025-04-10
,4,1,47.8846313283333,8.08805038166667,39.15,,1,,,,,,,,,TreeID: 631 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/631,2025-04-10
,4,1,47.8850875283333,8.08780275166667,14.01,,1,,,,,,,,,TreeID: 92 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/92,2025-02-10
,4,1,47.8849925266667,8.08838987333333,13.37,,1,,,,,,,,,TreeID: 215 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/215,2025-02-13
,4,1,47.8844725566667,8.088887835,58.57,,1,,,,,,,,,TreeID: 755 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/755,2025-04-10
,4,1,47.885002705,8.08835167166667,9.71,,1,,,,,,,,,TreeID: 175 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/175,2025-02-12
,4,1,47.8845558933333,8.08891297333333,8.12,,1,,,,,,,,,TreeID: 596 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/596,2025-03-27
,4,1,47.8846253983334,8.08770820333333,7.64,,1,,,,,,,,,TreeID: 637 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/637,2025-04-10
,4,1,47.8846362883333,8.08769400166667,6.68,,1,,,,,,,,,TreeID: 638 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/638,2025-04-10
,4,1,47.8846123166667,8.08767811833333,8.91,,1,,,,,,,,,TreeID: 639 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/639,2025-04-10
,4,1,47.88496633,8.0883318,15.28,,1,,,,,,,,,TreeID: 251 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/251,2025-02-13
,4,1,47.8847990633333,8.08881279,68.44,,1,,,,,,,,,TreeID: 430 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/430,2025-03-05
,4,1,47.8845972533333,8.08787241,55.39,,1,,,,,,,,,TreeID: 575 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/575,2025-03-27
,4,1,47.8847891966667,8.08841537333333,59.21,,1,,,,,,,,,TreeID: 419 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/419,2025-03-05
,4,1,47.8846517833333,8.088490995,18.78,,1,,,,,,,,,TreeID: 564 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/564,2025-03-27
,4,1,47.8851418166667,8.08801003166667,6.68,,1,,,,,,,,,TreeID: 77 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/77,2025-02-07
,4,1,47.884643265,8.087692745,9.87,,1,,,,,,,,,TreeID: 579 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/579,2025-03-27
,4,1,47.88450916,8.08832784166667,8.59,,1,,,,,,,,,TreeID: 688 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/688,2025-04-10
,4,1,47.8845423983333,8.08790079666667,77.67,,1,,,,,,,,,TreeID: 581 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/581,2025-03-27
,4,1,47.8845806216667,8.08796196166667,49.66,,1,,,,,,,,,TreeID: 582 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/582,2025-03-27
,4,1,47.885143325,8.08909106666667,10.5,,1,,,,,,,,,TreeID: 3.0 | Plot: Mathisle | Species: 2 Fir (Abies alba ),2025-02-06
,4,1,47.8846432383333,8.08889961666667,11.14,,1,,,,,,,,,TreeID: 506 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/506,2025-03-26
,4,1,47.884912095,8.088221105,6.84,,1,,,,,,,,,TreeID: 368 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/368,2025-03-05
,4,1,47.88481932,8.08776873666667,17.51,,1,,,,,,,,,TreeID: 402 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/402,2025-03-05
,4,1,47.8851159383333,8.08832060333333,9.55,,1,,,,,,,,,TreeID: 104 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/104,2025-02-12
,4,1,47.884879795,8.08853307666667,8.91,,1,,,,,,,,,TreeID: 359 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/359,2025-03-05
,4,1,47.8846900566667,8.088197635,44.24,,1,,,,,,,,,TreeID: 535 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/535,2025-03-27
,4,1,47.8846398916667,8.08767934833334,8.91,,1,,,,,,,,,TreeID: 577 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/577,2025-03-27
,4,1,47.8847413533333,8.08788393833333,7.0,,1,,,,,,,,,TreeID: 407 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/407,2025-03-05
,4,1,47.8850575583333,8.08832133333333,6.68,,1,,,,,,,,,TreeID: 136 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/136,2025-02-12
,4,1,47.884525345,8.08891968666667,53.64,,1,,,,,,,,,TreeID: 661 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/661,2025-04-10
,4,1,47.884653075,8.08766468666667,7.48,,1,,,,,,,,,TreeID: 526 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/526,2025-03-27
,4,1,47.8849792266667,8.08835583666667,7.48,,1,,,,,,,,,TreeID: 218 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/218,2025-02-13
,4,1,47.8850755633333,8.088260555,8.91,,1,,,,,,,,,TreeID: 140 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/140,2025-02-12
,4,1,47.8850989516667,8.08786726666667,7.32,,1,,,,,,,,,TreeID: 85 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/85,2025-02-07
,4,1,47.8847637466667,8.08807928666667,7.96,,1,,,,,,,,,TreeID: 479 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/479,2025-03-26
,4,1,47.8848535633333,8.08823338833333,7.0,,1,,,,,,,,,TreeID: 414 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/414,2025-03-05
,4,1,47.8845971083333,8.08831824,33.74,,1,,,,,,,,,TreeID: 586 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/586,2025-03-27
,4,1,47.8851848183333,8.088375145,7.0,,1,,,,,,,,,TreeID: 15 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/15,2025-02-06
,4,1,47.8849216466667,8.08837290666667,7.96,,1,,,,,,,,,TreeID: 330 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/330,2025-03-05
,4,1,47.884641415,8.08887176833333,11.46,,1,,,,,,,,,TreeID: 550 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/550,2025-03-27
,4,1,47.8849091233333,8.087820855,7.32,,1,,,,,,,,,TreeID: 376 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/376,2025-03-05
,4,1,47.88493425,8.08782008333334,6.68,,1,,,,,,,,,TreeID: 377 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/377,2025-03-05
,4,1,47.8848179883333,8.08821182166667,7.64,,1,,,,,,,,,TreeID: 413 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/413,2025-03-05
,4,1,47.8849813883333,8.08847684166667,47.11,,1,,,,,,,,,TreeID: 257 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/257,2025-03-05
,4,1,47.88464816,8.08839337166667,46.47,,1,,,,,,,,,TreeID: 540 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/540,2025-03-27
,4,1,47.884971245,8.08835000833333,7.96,,1,,,,,,,,,TreeID: 217 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/217,2025-02-13
,4,1,47.8842530733333,8.08837508833334,12.41,,1,,,,,,,,,TreeID: 794 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/794,2025-04-11
,4,1,47.8851971383333,8.0883617,8.12,,1,,,,,,,,,TreeID: 16 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/16,2025-02-06
,4,1,47.8850918483333,8.08847090833334,10.19,,1,,,,,,,,,TreeID: 66 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/66,2025-02-07
,4,1,47.8843931416667,8.08899565666667,16.87,,1,,,,,,,,,TreeID: 751 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/751,2025-04-10
,4,1,47.88506911,8.088269905,9.23,,1,,,,,,,,,TreeID: 139 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/139,2025-02-12
,4,1,47.8849398516667,8.087748385,7.32,,1,,,,,,,,,TreeID: 396 | Plot: Mathisle | Species: 2 Fir (Abies alba ) | QR: https://dt.unr.uni-freiburg.de/mathisle/396,2025-03-05
