index,species,x,y,dbh,height,elevation,sensor
365,Beech,416686.6574,5346684.312,0.070028174960434,26.75469122,520.876586914062,False
366,Beech,416687.1842,5346686.484,0.124140855611678,28.28057762,520.773071289062,False
367,Beech,416685.5214,5346688.369,0.41061975317709,28.95229323,520.565124511719,False
368,Larch,416681.2289,5346689.02,0.413802852038928,29.3066577,520.236450195312,False
369,Beech,416691.301580356,5346691.80523988,0.27374650211806,26.64933783,520.841613769531,False
370,Beech,416691.294340475,5346691.83419941,0.254647908947033,26.64933783,520.841613769531,False
371,Beech,416688.4225,5346692.491,0.0954929658551372,27.33022217,520.539855957031,False
372,Beech,416692.25024769,5346693.94482955,0.0763943726841098,27.846631215244933,520.761474609375,False
373,Beech,416689.5775,5346695.725,0.140056349920868,27.21901361,520.466735839844,False
374,Beech,416684.06594073,5346695.87257373,0.181436635124761,27.204868001508935,519.930358886719,False
375,Larch,416686.0792,5346696.343,0.401070456591576,27.98942044,520.154357910156,False
376,Beech,416683.9472,5346700.336,0.0636619772367581,26.0069176,519.596069335938,False
377,Spruce,416696.8631,5346694.661,0.620704278058392,32.4525265,521.309753417969,False
378,Beech,416697.7434,5346692.026,0.0795774715459477,27.59951462,521.354553222656,False
379,Spruce,416702.213127032,5346689.41139187,0.175070437401085,28.35457265160208,521.841247558594,False
380,Spruce,416702.8321,5346687.605,0.522028213341417,32.50463065,522.037170410156,False
381,Beech,416706.334829067,5346690.68935962,0.0954929658551372,29.21166425,522.044372558594,False
382,Beech,416705.079840475,5346692.57023988,0.133690152197192,29.21166425,521.895141601562,False
383,Beech,416705.913166957,5346695.15206186,0.391521160006063,28.708012573106224,521.83056640625,False
384,Beech,416710.5294,5346691.033,0.143239448782706,29.25787345,522.325378417969,False
385,Beech,416711.341,5346689.538,0.407436654315252,29.07064254,522.519836425781,False
386,Beech,416711.9585,5346685.177,0.343774677078494,27.98154463,522.751892089844,False
387,Beech,416711.2406,5346683.094,0.0954929658551372,28.36592393,522.806335449219,False
388,Beech,416707.3592,5346685.454,0.146422547644544,28.39876375,522.434692382812,False
389,Spruce,416695.2443,5346636.574,0.130507053335354,26.78700191,523.681213378906,False
390,Beech,416697.7202,5346636.318,0.372422566835035,28.65762907,523.937927246094,False
391,Beech,416692.4973,5346639.809,0.461549334966496,29.48838384,523.54931640625,False
392,Beech,416690.2329,5346636.178,0.159154943091895,26.45651474,523.376342773438,False
393,Beech,416689.526,5346639.032,0.321492985045629,27.29270227,523.281005859375,False
394,Beech,416689.520031232,5346637.44858306,0.070028174960434,27.281054370000003,523.297607421875,False
395,Beech,416684.8411,5346639.668,0.33422538049298,28.05868432,522.985595703125,False
396,Beech,416683.682229061,5346640.90662194,0.0827605704077856,23.38805864,522.787658691406,False
397,Beech,416686.7203,5346642.104,0.117774657888003,26.43306003,522.948974609375,False
398,Beech,416685.456,5346642.26047976,0.0891267681314614,23.38805864,522.877807617188,False
399,Beech,416689.274631058,5346631.02598332,0.0636619772367581,28.172342803509807,523.526794433594,False
400,Larch,416690.403327859,5346630.0144743,0.41061975317709,29.36128387458652,523.656311035156,False
401,Beech,416688.024996942,5346629.16246598,0.101859163578813,29.86673520702972,523.501098632812,False
402,Beech,416692.156402011,5346628.77111187,0.117774657888003,27.439274209981903,523.784790039062,False
403,Beech,416689.3173,5346627.785,0.070028174960434,29.0518862,523.602783203125,False
404,Beech,416688.0183,5346627.368,0.155971844230057,24.22584604,523.593933105469,False
405,Beech,416686.1283,5346629.044,0.108225361302489,27.7302729,523.35400390625,False
406,Spruce,416684.501,5346627.18,0.480647928137524,29.81383385,523.5205078125,False
407,Beech,416681.437462517,5346624.38456927,0.372422566835035,28.543454885416285,523.423156738281,False
408,Beech,416678.631160059,5346624.0507305,0.0986760647169751,29.92093390421667,523.161987304688,False
409,Beech,416677.3004,5346624.557,0.111408460164327,26.41489212,523.040344238281,False
410,Beech,416676.264749042,5346625.84111569,0.0636619772367581,28.172342803509807,522.901489257812,False
411,Beech,416675.774998214,5346625.41394137,0.187802832848436,25.826460473826103,522.839050292969,False
412,Larch,416676.7186,5346627.696,0.537943707650606,29.84540368,523.052124023438,False
413,Beech,416669.6544,5346626.04,0.0923098669932993,25.70132246,522.405700683594,False
414,Beech,416669.6544,5346626.04,0.0891267681314614,25.70132246,522.405700683594,False
415,Beech,416670.164,5346623.374,0.362873270249521,28.13706182,522.640563964844,False
416,Beech,416668.6506,5346623.004,0.190985931710274,25.67550572,522.42333984375,False
417,Oak,416667.7807,5346618.569,0.518845114479579,26.78215867,522.719970703125,False
418,Beech,416664.1838,5346618.457,0.143239448782706,25.68541302,522.355834960938,False
419,Beech,416673.2029,5346620.524,0.124140855611678,27.18281543,522.923156738281,False
420,Beech,416676.6245,5346621.935,0.267380304394384,26.61737659,523.190734863281,False
421,Beech,416680.461,5346620.972,0.296028194150925,27.67717109,523.447631835938,False
422,Beech,416678.093,5346615.194,0.413802852038928,27.45278195,523.618041992188,False
423,Beech,416680.6338,5346615.983,0.0827605704077856,26.81620847,523.646728515625,False
424,Beech,416676.2601,5346614.287,0.117774657888003,26.87250342,523.514221191406,False
425,Beech,416684.1522,5346620.475,0.117774657888003,25.70557148,523.608581542969,False
426,Beech,416682.8158,5346615.871,0.0986760647169751,28.4955504,523.767028808594,False
427,Beech,416684.5421,5346613.92,0.378788764558711,27.85313024,524.020385742188,False
428,Beech,416682.5937,5346612.451,0.321492985045629,26.64650348,523.890747070312,False
429,Beech,416689.7904,5346613.464,0.340591578216656,28.72789618,524.232727050781,False
430,Beech,416693.6831,5346618.868,0.311943688460115,26.95107969,524.331237792969,False
431,Beech,416691.806,5346620.428,0.327859182769304,25.67684447,524.148803710938,False
432,Beech,416691.8494,5346621.478,0.155971844230057,25.03905417,524.100341796875,False
433,Spruce,416692.1137,5346625.479,0.588873289440013,31.78894267,524.10498046875,False
434,Beech,416759.841305701,5346651.30520788,0.130507053335354,27.475448025508268,523.946899414062,False
435,Larch,416760.212499792,5346653.33888388,0.557042300821634,33.39652745260479,524.113464355469,False
436,Beech,416761.2022,5346653.85,0.127323954473516,30.7064173,523.943603515625,False
437,Beech,416762.1715,5346649.579,0.251464810085195,27.97602571,523.822509765625,False
438,Beech,416761.769189378,5346648.06397061,0.0541126806512444,23.22923491702001,523.846862792969,False
439,Beech,416758.9719,5346645.277,0.331042281631142,27.97597841,524.065490722656,False
440,Beech,416756.282,5346647.619,0.101859163578813,28.24263773,524.158203125,False
441,Beech,416754.0812,5346645.289,0.407436654315252,28.26907669,524.37939453125,False
442,Beech,416752.2226,5346638.12,0.0923098669932993,27.15274964,524.388366699219,False
443,Beech,416752.700044769,5346632.6572521,0.13687325105903,27.866893977334968,524.358154296875,False
444,Beech,416753.2647,5346629.221,0.445633840657307,29.18796623,524.314147949219,False
445,Beech,416758.9633,5346628.435,0.307169040167358,28.92223895,523.997436523438,False
446,Beech,416756.7618,5346635.193,0.455183137242821,29.44772474,524.1875,False
447,Beech,416756.213622567,5346676.14938879,0.0652535266676771,28.172342803509807,523.632141113281,False
448,Beech,416767.1347,5346622.876,0.490197224723038,32.06558753,523.58740234375,False
449,Beech,416771.5129,5346617.91,0.381971863420549,30.04503128,522.931640625,False
450,BE,416774.5869,5346618.186,0.0875352187005424,30.79054091,522.8544921875,False
451,Beech,416775.82033285,5346622.40906523,0.13687325105903,27.866893977334968,522.729858398438,False
452,Beech,416780.4687,5346622.028,0.3947042588679,30.71665605,522.191711425781,False
453,Beech,416779.8273,5346619.633,0.127323954473516,31.56923847,522.173583984375,False
454,Beech,416777.525135742,5346617.31453436,0.537943707650606,30.11033513405166,522.523864746094,False
455,Beech,416790.6165,5346618.161,0.448816939519145,30.83992008,521.028930664062,False
456,Beech,416788.1945,5346617.406,0.200535228295788,30.42427057,521.380432128906,False
457,Beech,416788.424,5346616.876,0.100267614147894,30.31370024,521.315368652344,False
458,Beech,416789.7788,5346611.747,0.127323954473516,29.00075388,520.960815429688,False
459,Beech,416789.6058,5346610.224,0.372422566835035,28.53121262,520.9970703125,False
460,Beech,416791.6183,5346607.774,0.219633821466816,27.73005985,520.791442871094,False
461,Beech,416784.6243,5346612.15,0.397887357729738,28.95809831,521.714172363281,False
462,Beech,416783.1191,5346612.4,0.146422547644544,30.26686596,521.822998046875,False
463,Beech,416778.1145,5346611.643,0.206901426019464,29.59682342,522.296752929688,False
464,Beech,416775.4136,5346609.283,0.155971844230057,31.26496541,522.553466796875,False
465,Beech,416771.2736,5346609.929,0.445633840657307,29.65238366,523.055053710938,False
466,Beech,416764.1195,5346612.239,0.483831026999362,29.78631532,523.823547363281,False
467,Beech,416761.316395015,5346610.83792288,0.0970845152860562,29.25605698,523.779235839844,False
468,Beech,416764.0246,5346608.013,0.0891267681314614,28.9268667,523.566162109375,False
469,Beech,416767.049,5346607.812,0.159154943091895,28.31137224,523.390075683594,False
470,Beech,416764.5531,5346605.859,0.178253536262923,28.27180355,523.5,False
471,Beech,416763.2419,5346603.649,0.378788764558711,29.21888751,523.59814453125,False
472,Beech,416761.9693,5346597.434,0.0923098669932993,26.92322189,523.523803710938,False
473,Beech,416760.5556,5346598.513,0.41061975317709,29.90256139,523.776306152344,False
474,Beech,416758.1243,5346598.116,0.0779859221150287,29.41976901,523.782165527344,False
475,Beech,416756.5021,5346597.351,0.0636619772367581,29.65890726,523.863708496094,False
476,Beech,416758.041,5346595.188,0.461549334966496,29.87513849,523.872375488281,False
477,Beech,416769.342637302,5346603.29633766,0.066845076098596,27.96648584923868,522.981506347656,False
478,Beech,416772.3676,5346605.254,0.226000019190491,28.87729774,522.769348144531,False
479,Beech,416775.8354,5346605.421,0.0748028232531908,30.05071026,522.380187988281,False
480,Beech,416777.7705,5346602.547,0.0891267681314614,30.50315199,522.20556640625,False
481,Larch,416780.16,5346603.579,0.518845114479579,32.07679885,522.116027832031,False
482,Beech,416780.8905,5346604.982,0.105042262440651,29.58240168,521.978210449219,False
483,Beech,416782.393497703,5346605.67035971,0.0572957795130823,25.53342964661706,521.723205566406,False
484,Beech,416783.9724,5346604.184,0.27374650211806,28.54606966,521.619079589844,False
485,Beech,416786.845529606,5346604.13430597,0.066845076098596,27.96648584923868,521.223571777344,False
486,Beech,416790.7478,5346603.44,0.181436635124761,25.1111257,520.718444824219,False
487,Beech,416785.4219,5346598.482,0.537943707650606,29.57944465,521.326293945312,False
488,Beech,416784.3209,5346599.775,0.15278874536822,28.8421477,521.449829101562,False
489,Beech,416781.2091,5346600.703,0.130507053335354,29.55907235,521.819946289062,False
490,Beech,416781.482106352,5346602.49141782,0.0604788783749202,28.026092272680334,521.865905761719,False
491,Beech,416779.4209,5346598.763,0.0620704278058392,27.83202682,521.964538574219,False
492,Beech,416777.561377133,5346599.94378164,0.0827605704077856,28.819424507678377,522.166748046875,False
493,Beech,416772.848984324,5346601.08801581,0.176661986832004,28.46432735210541,522.778015136719,False
494,Larch,416773.6038,5346598.385,0.477464829275686,32.12169523,522.774658203125,False
495,Beech,416770.7436,5346597.515,0.0859436692696235,29.22129867,522.797546386719,False
496,Beech,416769.3551,5346593.008,0.0891267681314614,32.60041939,522.857604980469,False
497,Beech,416769.3551,5346593.008,0.0859436692696235,32.60041939,522.857604980469,False
498,Beech,416767.6249,5346591.265,0.302394391874601,29.8921638,523.028015136719,False
499,Larch,416770.5648,5346589.054,0.658901464400447,34.3081127,522.96875,False
500,Beech,416773.2292,5346593.763,0.388338061144225,28.26290078,522.642456054688,False
501,Beech,416774.4604,5346592.571,0.0795774715459477,27.02654441,522.426696777344,False
502,Beech,416776.651978519,5346589.08762066,0.353323973664008,26.941191386611894,522.18017578125,False
503,Beech,416780.0026,5346591.47,0.299211293012763,28.86406603,521.882080078125,False
504,Beech,416780.4208,5346593.838,0.111408460164327,28.27163293,521.697570800781,False
505,Beech,416783.0989,5346588.423,0.372422566835035,29.21754089,521.348999023438,False
506,Beech,416783.6289,5346585.384,0.386746511713306,27.83683849,521.177673339844,False
507,Beech,416785.351799504,5346588.40858646,0.0843521198387045,28.819424507678377,520.995544433594,False
508,Beech,416785.4232,5346590.258,0.168704239677409,27.61651653,521.068603515625,False
509,Beech,416787.8164,5346589.414,0.149605646506382,26.69671792,520.7744140625,False
510,Beech,416790.6523,5346589.079,0.130507053335354,25.78678592,520.505004882812,False
511,Beech,416789.4168,5346586.952,0.218042272035897,26.82541681,520.554016113281,False
512,Beech,416789.7544,5346584.771,0.41061975317709,27.61110898,520.575988769531,False
513,Larch,416788.8137,5346593.147,0.432901445209955,30.04236011,520.910217285156,False
514,Beech,416788.6396,5346595.201,0.238732414637843,27.50721721,520.847290039062,False
515,Beech,416702.6332,5346634.96,0.181436635124761,28.20742017,524.231384277344,False
516,Beech,416701.8421,5346632.905,0.128915503904435,27.73891959,524.19921875,False
517,Beech,416700.4011,5346631.45,0.447225390088226,28.30185552,524.320861816406,False
518,Beech,416704.7905,5346632.038,0.103450713009732,27.57026204,524.4326171875,False
519,Beech,416703.11977269,5346629.01591382,0.0795774715459477,27.356059884979416,524.436584472656,False
520,Beech,416701.9057,5346626.645,0.401070456591576,29.06826976,524.585571289062,False
521,Beech,416701.0032,5346625.689,0.133690152197192,28.76693098,524.435241699219,False
522,Beech,416703.9912,5346624.407,0.405845104884333,28.70711452,524.685363769531,False
523,Beech,416706.2953,5346626.951,0.149605646506382,29.11816231,524.579650878906,False
524,Spruce,416706.978180893,5346629.82584357,0.53157750992693,30.60520330369671,524.701538085938,False
525,Beech,416709.48332297,5346632.51135454,0.13687325105903,27.866893977334968,524.490600585938,False
526,Beech,416709.5165,5346634.792,0.0875352187005424,26.9238594,524.42626953125,False
527,Beech,416713.8011,5346632.478,0.0588873289440013,27.71156876,524.682922363281,False
528,Beech,416714.6702,5346633.183,0.378788764558711,29.16109446,524.744384765625,False
529,Beech,416709.9881,5346629.036,0.0843521198387045,29.34134988,524.625854492188,False
530,Beech,416708.2016,5346626.262,0.10663381187157,28.88354668,524.650207519531,False
531,Beech,416705.7595,5346622.429,0.105042262440651,27.74561257,524.646667480469,False
532,Beech,416706.6508,5346618.406,0.327859182769304,28.07680376,524.870727539062,False
533,Beech,416699.2798,5346618.81,0.198943678864869,25.46899128,524.573425292969,False
534,Beech,416696.9242,5346621.013,0.19735212943395,25.77716305,524.363830566406,False
535,Beech,416693.9794,5346612.549,0.321492985045629,27.1402555,524.546691894531,False
536,Beech,416692.9445,5346611.562,0.221225370897735,27.14455258,524.514038085938,False
537,Beech,416692.3897,5346607.579,0.401070456591576,28.45387136,524.651916503906,False
538,Beech,416696.3137,5346606.074,0.194169030572112,28.00078155,524.730224609375,False
539,Beech,416698.1031,5346605.982,0.144830998213625,27.42039342,524.864440917969,False
540,Beech,416698.6051,5346608.101,0.391521160006063,28.59673365,524.852294921875,False
541,Beech,416810.0146,5346736.722,0.165521140815571,27.06410653,517.803833007812,False
542,Beech,416808.7414,5346738.807,0.190985931710274,28.53857203,517.81787109375,False
543,Larch,416807.641136279,5346735.62310667,0.432901445209955,29.266293527991664,518.166137695312,False
544,Beech,416809.5523,5346732.696,0.401070456591576,27.45081655,518.132263183594,False
545,Beech,416810.2572,5346727.356,0.127323954473516,27.91174686,518.180603027344,False
546,Beech,416808.315517894,5346730.70364141,0.111408460164327,29.413934366919904,518.247192382812,False
547,Beech,416808.9418,5346726.465,0.0954929658551372,27.03780042,518.330871582031,False
548,Beech,416806.2484,5346727.512,0.413802852038928,27.29094893,518.62744140625,False
549,Beech,416804.665432663,5346728.77741703,0.108225361302489,29.199783519621302,518.701782226562,False
550,Beech,416806.510544948,5346730.24407201,0.0572957795130823,25.53342964661706,518.397277832031,False
551,Beech,416804.2099,5346737.279,0.184619733986599,25.23413925,518.474853515625,False
552,Beech,416804.629959598,5346736.7432725,0.0923098669932993,26.88881502,518.386413574219,False
553,Beech,416803.362980356,5346738.727,0.114591559026165,26.88881502,518.417175292969,False
554,Beech,416800.236,5346741.59,0.296028194150925,28.22193904,518.669555664062,False
555,Beech,416794.992,5346742.824,0.397887357729738,30.26935999,519.135375976562,False
556,Beech,416794.4052,5346737.912,0.321492985045629,28.58762275,519.439392089844,False
557,Beech,416795.6189,5346737.672,0.111408460164327,29.74433557,519.278686523438,False
558,Beech,416795.4035,5346736.099,0.127323954473516,28.4504703,519.32470703125,False
559,Beech,416796.166989498,5346735.42927834,0.0859436692696235,30.240800179019544,519.287292480469,False
560,Beech,416791.1792,5346733.9,0.070028174960434,27.1471118,519.851196289062,False
561,Beech,416787.37243866,5346744.89927859,0.331042281631142,27.363657133678824,519.625183105469,False
562,Beech,416785.688786125,5346742.89582901,0.175070437401085,28.46432735210541,519.802795410156,False
563,Beech,416787.8481,5346739.204,0.178253536262923,27.35443703,519.854064941406,False
564,Beech,416784.8638,5346737.021,0.480647928137524,29.14264374,520.459350585938,False
565,Beech,416787.9482,5346732.281,0.222816920328653,28.89576263,520.236267089844,False
566,Beech,416791.1631,5346732.194,0.159154943091895,27.46049694,519.96435546875,False
567,Beech,416783.707,5346729.342,0.407436654315252,30.327264,520.826049804688,False
568,Beech,416782.8449,5346728.508,0.127323954473516,29.39694982,520.783752441406,False
569,Beech,416785.5786,5346727.581,0.375605665696873,30.07137539,520.685546875,False
570,Beech,416800.940479584,5346732.7299336,0.391521160006063,28.708012573106224,519.049682617188,False
571,Beech,416800.8346,5346727.439,0.168704239677409,27.68331711,519.186340332031,False
572,Beech,416799.0644,5346728.572,0.366056369111359,28.66655755,519.375915527344,False
573,Beech,416795.3173,5346727.604,0.203718327157626,28.30119476,519.772338867188,False
574,Beech,416795.251285619,5346724.85361175,0.346957775940332,26.867606823113334,519.886352539062,False
575,Beech,416790.911294282,5346725.45369368,0.308760589598277,26.870593383900005,520.331848144531,False
576,Beech,416787.1625,5346723.048,0.445633840657307,29.87659143,520.75537109375,False
577,Beech,416791.6588,5346722.011,0.13687325105903,28.35417335,520.364196777344,False
578,Beech,416784.7535,5346716.786,0.467915532690172,30.04421765,521.295776367188,False
579,Beech,416788.6567,5346715.167,0.12095775674984,26.75691338,520.93310546875,False
580,Beech,416787.7113,5346714.079,0.305577490736439,27.67931898,520.98681640625,False
581,Beech,416782.1295,5346712.109,0.232366216914167,29.12036512,521.5546875,False
582,Beech,416785.8682,5346709.511,0.343774677078494,28.99015799,521.322692871094,False
583,Beech,416787.4955,5346711.504,0.101859163578813,27.92092754,521.123962402344,False
584,Beech,416788.23159003,5346710.71419003,0.0923098669932993,28.93014632,521.053100585938,False
585,Beech,416791.8306,5346712.923,0.184619733986599,26.21134435,520.620239257812,False
586,Beech,416798.626,5346720.431,0.490197224723038,29.73376809,519.790283203125,False
587,Beech,416804.785994158,5346716.08702002,0.28966199642725,26.686083530378788,519.552551269531,False
588,Beech,416805.9796,5346719.386,0.178253536262923,26.40703214,519.019714355469,False
589,Beech,416804.0153,5346718.363,0.0795774715459477,27.64987586,519.326782226562,False
590,Larch,416808.5758,5346716.673,0.477464829275686,31.12310814,518.997863769531,False
591,Beech,416808.10427951,5346714.30573432,0.0923098669932993,29.378057199628955,518.790344238281,False
592,Beech,416806.7353,5346721.581,0.143239448782706,28.48476425,518.820434570312,False
593,Beech,416803.9539,5346709.239,0.362873270249521,27.91861285,519.626586914062,False
594,Beech,416803.4229,5346710.386,0.0954929658551372,27.77662288,519.620483398438,False
595,Beech,416802.735386854,5346712.36458571,0.0763943726841098,27.846631215244933,519.541809082031,False
596,Beech,416800.6407,5346710.434,0.0795774715459477,29.12454544,519.881225585938,False
597,Beech,416799.2243,5346710.47,0.391521160006063,29.14218189,520.100036621094,False
598,Beech,416796.7768,5346708.006,0.327859182769304,27.91223472,520.410766601562,False
599,Beech,416792.0864,5346709.005,0.327859182769304,29.10509913,520.862426757812,False
600,Beech,416790.4352,5346708.453,0.140056349920868,28.45460079,520.955383300781,False
601,Beech,416791.63433428,5346709.64087761,0.0827605704077856,28.93014632,520.821533203125,False
602,Beech,416785.1661,5346707.558,0.13687325105903,28.18457353,521.42236328125,False
603,Beech,416785.7333,5346708.431,0.0986760647169751,29.0975455,521.339416503906,False
604,Beech,416781.1107,5346706.49,0.127323954473516,28.80781542,521.70556640625,False
605,Beech,416785.0256,5346704.511,0.206901426019464,29.20251885,521.482116699219,False
606,Beech,416780.4629,5346702.835,0.130507053335354,27.53030438,521.83056640625,False
607,Beech,416784.5455,5346702.206,0.159154943091895,28.77303637,521.5966796875,False
608,Beech,416787.6208,5346700.834,0.397887357729738,29.82263469,521.365112304688,False
609,Beech,416793.3357,5346705.553,0.401070456591576,28.3435397,520.881530761719,False
610,Beech,416794.9865,5346701.156,0.127323954473516,29.63838418,520.684020996094,False
611,Beech,416793.902157302,5346699.00648504,0.0636619772367581,28.172342803509807,520.753784179688,False
612,Beech,416796.5665,5346698.397,0.407436654315252,29.55661247,520.643920898438,False
613,Beech,416800.0859,5346700.862,0.292845095289087,27.87090585,520.267700195312,False
614,Beech,416798.950386642,5346702.90794048,0.127323954473516,27.9907147143227,520.338989257812,False
615,Beech,416801.489577842,5346704.5190691,0.108225361302489,29.199783519621302,519.910583496094,False
616,Beech,416802.620300491,5346697.63999393,0.375605665696873,29.185553548461545,520.160522460938,False
617,Beech,416808.3551,5346702.09,0.512478916755903,28.19199028,519.488708496094,False
618,Beech,416805.9997,5346703.889,0.0954929658551372,28.38221464,519.59033203125,False
619,Beech,416807.4444,5346695.859,0.114591559026165,27.74575139,519.566162109375,False
620,Beech,416803.0061,5346695.975,0.168704239677409,27.32296162,520.035034179688,False
621,Beech,416762.016,5346621.68,0.381971863420549,30.36133367,523.852661132812,False
622,Beech,416762.4043,5346619.717,0.108225361302489,29.05723032,523.706298828125,False
623,Beech,416758.1476,5346616.75,0.15278874536822,29.40699429,523.989807128906,False
624,Beech,416755.5616,5346618.058,0.4870141258612,30.44286507,524.272583007812,False
625,Beech,416754.8989,5346623.573,0.369239467973197,29.42927237,524.247741699219,False
626,Beech,416752.4152,5346619.222,0.0986760647169751,28.06424355,524.302612304688,False
627,Beech,416753.4754925,5346617.45772958,0.0859436692696235,28.06424355,524.235107421875,False
628,Beech,416754.5129,5346615.591,0.066845076098596,28.84197347,524.163452148438,False
629,Beech,416751.6868,5346615.795,0.391521160006063,30.15623671,524.4306640625,False
630,Beech,416760.045343339,5346613.5895303,0.070028174960434,29.25605698,523.811889648438,False
631,Beech,416756.907,5346610.701,0.353323973664008,29.00088092,524.069458007812,False
632,Beech,416758.9982,5346606.647,0.0954929658551372,29.32223092,523.865600585938,False
633,Beech,416758.3973,5346605.312,0.423352148624442,29.21978123,523.9287109375,False
634,Beech,416752.1967,5346606.569,0.404253555453414,29.93961924,524.319641113281,False
635,Beech,416750.1496,5346612.067,0.101859163578813,28.43712824,524.352111816406,False
636,Beech,416757.0496,5346609.96,0.0923098669932993,29.10093129,523.987731933594,False
637,Beech,416743.726020932,5346612.48419314,0.496563422446713,31.08842659681669,524.69189453125,False
638,Beech,416745.6168,5346619.974,0.331042281631142,28.06743685,524.592834472656,False
639,Beech,416744.788168278,5346627.80651726,0.458366236104659,29.718168890639312,524.730834960938,False
640,Beech,416735.123,5346625.306,0.534760608788768,30.85474844,524.99609375,False
641,Beech,416735.790680957,5346624.32817656,0.0732112738222719,27.469573043879357,524.954650878906,False
642,Beech,416739.4444,5346621.092,0.356507072525846,29.165623,524.825744628906,False
643,Beech,416733.000833738,5346618.42689936,0.0891267681314614,30.111258803659474,524.974609375,False
644,Beech,416734.7289,5346616.678,0.432901445209955,30.60706491,525.0634765625,False
645,Beech,416737.1633,5346614.956,0.0604788783749202,30.48168475,524.838500976562,False
646,Beech,416737.807,5346614.124,0.404253555453414,30.8772581,524.836975097656,False
647,Beech,416736.4923,5346613.946,0.111408460164327,30.86677191,524.853393554688,False
648,Beech,416732.9422,5346613.217,0.356507072525846,30.94745889,525.075805664062,False
649,Beech,416728.8072,5346613.219,0.101859163578813,30.6082478,525.128051757812,False
650,Beech,416729.9764,5346609.032,0.178253536262923,29.4076074,524.991027832031,False
651,Beech,416729.478152647,5346605.55793074,0.496563422446713,31.08842659681669,525.095458984375,False
652,Beech,416727.490509498,5346603.74864204,0.111408460164327,29.413934366919904,525.19384765625,False
653,Beech,416728.3567,5346602.892,0.146422547644544,31.66679279,525.164978027344,False
654,Beech,416726.4371,5346602.329,0.0795774715459477,29.5981979,525.269897460938,False
655,Beech,416726.9594,5346598.032,0.190985931710274,29.64890383,525.219787597656,False
656,Beech,416730.9942,5346598.109,0.445633840657307,30.64655732,525.109008789062,False
657,Beech,416731.6533,5346596.613,0.149605646506382,28.49748694,525.024291992188,False
658,Beech,416735.1761,5346601.396,0.375605665696873,30.35535142,524.91162109375,False
659,Beech,416737.140779763,5346601.27847976,0.0763943726841098,29.25455356,524.863403320312,False
660,Beech,416737.488294069,5346600.03322017,0.0604788783749202,29.25455356,524.811767578125,False
661,Beech,416740.0619,5346597.531,0.445633840657307,31.48726743,524.765502929688,False
662,Beech,416742.6966,5346595.481,0.124140855611678,30.55288196,524.631713867188,False
663,Beech,416740.3554,5346605.058,0.296028194150925,30.41620458,524.769775390625,False
664,Beech,416739.6619,5346605.295,0.0732112738222719,29.32674207,524.798461914062,False
665,Beech,416745.0854,5346603.595,0.448816939519145,31.10253757,524.522216796875,False
666,Beech,416746.2257,5346605.652,0.0954929658551372,30.35260799,524.443237304688,False
667,Beech,416746.8716,5346604.867,0.143239448782706,28.67756235,524.406188964844,False
668,Beech,416747.991,5346600.362,0.375605665696873,29.61705284,524.492614746094,False
669,Beech,416751.3321,5346599.418,0.397887357729738,30.0946548,524.244018554688,False
670,Beech,416750.5315,5346594.426,0.432901445209955,31.04322989,524.265625,False
671,Beech,416758.1243,5346598.116,0.066845076098596,29.41976901,523.782165527344,False
672,Beech,416757.3469,5346600.027,0.190985931710274,29.47210045,523.868774414062,False
673,Beech,416753.695953127,5346598.52223338,0.0827605704077856,28.819424507678377,524.049865722656,False
674,Beech,416724.3603,5346752.007,0.356507072525846,28.39623453,519.864685058594,False
675,Beech,416727.7958,5346750.934,0.353323973664008,26.90424228,519.948364257812,False
676,Beech,416725.407034157,5346747.73384108,0.101859163578813,29.86673520702972,519.900207519531,False
677,Beech,416723.2567,5346744.124,0.292845095289087,26.96560188,519.974975585938,False
678,Beech,416725.358,5346744.437,0.0986760647169751,26.24956514,520.091613769531,False
679,Beech,416727.3004,5346741.641,0.146422547644544,28.69324327,520.305114746094,False
680,Larch,416729.515893084,5346742.41588658,0.458366236104659,30.246297358197616,520.532409667969,False
681,Douglas Fir,416736.493410265,5346751.69458972,0.506112719032227,34.311468433099975,520.384826660156,False
682,Douglas Fir,416739.5002,5346754.684,0.270563403256222,28.14823491,520.1376953125,False
683,Douglas Fir,416740.038606951,5346750.95661801,0.579323992854499,37.50807371840005,520.265014648438,False
684,Beech,416748.2683,5346750.203,0.0891267681314614,24.45734847,520.439880371094,False
685,Beech,416809.2123,5346777.505,0.388338061144225,26.5840461,515.93505859375,False
686,Beech,416816.3741,5346772.811,0.130507053335354,26.4956442,515.357971191406,False
